Name Ship to,Ship to party,Total Cost,Min,Max
Észak-Budai Szent János Centrumkórh,505377158,64878.63,19.16,1263.13
REFERENCIA MOSODÁK ZRT.,505377951,1266724.51,177.0,7532.216
AUCHAN MAGYARORSZÁG KFT.,505378348,160584.96,4.201,785.339
IKEA LAKBERENDEZÉSI KFT.,505377026,168944.25,12.0,620.518
AUCHAN MAGYARORSZÁG KFT.,505378356,387545.07,0.387,661.006
Szarvasmarha - Csípőtelek,505501888,94953.98,606.0,606.0
DELIREST Magyarország Kft.,505377610,94508.66,10.64,285.36
REXTRA Kereskedelmi Kft.,505377732,71383.83,1.204,542.557
PUSCHO KFT.,505379240,589183.59,228.6,4758.2
Észak-Budai Szent János Centrumkórh,505377155,31940.66,32.9,431.81
UNIVER PRODUCT ZRT.,505377968,214497.64,1.476,5321.8
Fejér Vármegyei Szent György,505377149,217516.7,3.372,790.0500000000001
GALLUS BAROMFITENYÉSZTÖ ÉS KELTETŐ,505379027,206649.83,47.8,625.2
Szilárd Szénási,505376138,8822.72,5.55,92.97
DUNA SZÁLLODA ZRT.,505377284,115039.74,62.7,1037.2
FOGLALKOZTATÓ INTÉZET DARVASTÓ,505378004,52054.44,11.1,187.34
IKEA LAKBERENDEZÉSI KFT.,505377025,149564.96,5.423,605.248
BAKONY INTEGRÁLT SZOCIÁLIS INTÉZMÉN,505377519,146802.98,1.0,121.2
BAKONY INTEGRÁLT SZOCIÁLIS INTÉZMÉN,505377522,8261.42,121.2,121.2
BAKONY INTEGRÁLT SZOCIÁLIS INTÉZMÉN,505377521,11938.32,323.2,323.2
BAKONY INTEGRÁLT SZOCIÁLIS INTÉZMÉN,505377520,23484.96,1.6,177.75
B+N Referencia Zrt.,507453133,561522.03,22.24,4007.0640000000003
SZABADOS ALT.KER. ÉS SZOLG. BT.,505377255,259887.38,1.44,1005.33
IKEA LAKBERENDEZÉSI KFT.,505377027,119095.26,5.423,750.25
ALFA MEAT KFT.,505378329,25318.54,229.0,350.20000000000005
AUCHAN MAGYARORSZÁG KFT.,505378367,200022.33,0.2,81.16
MasterClean International Kft.,505379546,6306.47,20.88,137.052
Békés Vármegyei Központi Kórház,505378986,70619.3,12.54,300.65
DELIREST Magyarország Kft.,505377653,117293.33,2.8,1088.95
LAND PLAN KFT.,505379081,51734.07,4.356,122.14
PÉCSI TUDOMÁNYEGYETEM,505377141,384257.65,3.5,2151.1
LEADEC Kft.,507527235,4340.2,15.34,15.34
Budapesti Péterfy Sándor Utcai Kórh,505377303,66084.92,11.09,139.65
DELIREST Magyarország Kft.,507213687,118556.04,23.0,400.805
ROSSMANN MAGYARORSZÁG KFT,505378308,42247.01,252.8,1225.6999999999998
B.Braun Medical Kft.,505377322,104364.86,37.98,265.38
Szabóné Táboros Barbara EV,507486114,14618.22,20.9,67.7
P.DUSSMANN KFT.,505377334,66658.9,4.0,361.96
SZARVASI MOZZARELLA KFT.,505378016,746497.86,1.476,3606.88
AUSTRIA JUICE HUNGARY KFT,505378638,15803.21,274.8,274.8
HARIBO HUNGÁRIA KFT.,505378317,249171.71,0.288,1794.0
Kinga Vojnic Hajdu,507009806,67164.5,0.2,0.2
Ágnes Tóth,507009734,67164.5,0.2,0.2
# B+N REFERENCIA ZRT.,505378697,7683.43,79.66,273.12
DELIREST Magyarország Kft.,505377597,224783.2,1.0,228.67000000000002
P.DUSSMANN KFT.,505377463,16739.47,12.22,332.44
DELIREST Magyarország Kft.,505377651,136666.56,1.136,846.49
DELIREST Magyarország Kft.,507213631,25879.2,2.0,103.48
DELIREST Magyarország Kft.,505377592,127230.64,0.1,115.52
SZEGEDI PAPRIKA ZRT.,505377290,441598.51,45.8,2151.0
Hoge Orvosi Műszer Kft.,505377271,13173.92,10.996,69.552
Semmelweis Egyetem Szív és Érgyógyá,505413083,70448.78,6.09,124.12
PRIZMA-JUNIOR ZRT. Magyar Imre Kórh,506096119,75956.74,2.0,278.12
Orosházi Dr. László Elek Kórház és,505377125,127890.64,18.8,316.348
HOTEL GARDEN KFT.,505378529,323420.58,0.25,836.313
Danubius Hotels Zrt.,507470380,20136.37,20.78,106.77
ALBAFOREST KFT.,505378648,308000.28,0.374,306.694
P.DUSSMANN KFT.,505377351,115934.41,26.330000000000002,445.95
AVE Ásványvíz Gyártó és Forgalmazó,505378603,22844.68,213.6,213.6
PRIZMA-JUNIOR ZRT.,505378816,119799.07,10.64,165.57
KÉSZ HOTEL ÉS KONFERENCIA MENEDZSME,505378714,71702.12,5.22,133.92
SOLE-MIZO ZRT.,505377696,549183.51,3.416,4426.6
KAROLINA KÓRHÁZ ÉS RENDELÖINTÉZET,505377231,44419.64,13.2,132.0
MASTERCLEAN KFT.,505378588,4523.86,280.64,280.64
Gyöngyösi Bugát Pál Kórház,505378753,191226.07,0.256,316.533
ZE.MED.KERESKEDELMI ÉS SZOLG.KFT,505377471,82722.74,11.38,1271.04
DELIREST Magyarország Kft.,505377648,28493.1,52.44,120.57
SPEEDY CLEAN SERVICE KFT.,505379478,89363.49,41.8,1467.0
STOCKMEIER FOOD KFT.,505378637,13322.25,549.6,549.6
Bunge Növényolajipari Zrt.,505860950,290399.39,23.9,1564.15
SEMMELWEIS EGYETEM SZOLGÁLTATÁSI IG,505379365,27176.48,3.168,294.016
DELIREST Magyarország Kft.,505377624,59670.79,1.926,96.49000000000001
PLAZMASZOLGÁLAT KFT.,505378487,49473.79,20.9,105.876
Semmelweis Egyetem,505377194,19493.05,15.858,89.656
TARAVIS BAROMFI ÉS ÉLELMISZERIPARI,505378783,1805539.27,0.216,6365.89
NYIRSÉGI PATYOLAT ZRT.,505377029,1415678.57,104.5,4012.0
TETRABBIT KFT.,505378789,282779.47,307.785,2378.18
MASTERCLEAN KFT.,505378597,3802.88,147.08,147.08
Szegedi Tudományegyetem,505377177,124999.61,11.0,194.28199999999998
FEVITA HUNGARY ZRT.,505378961,159139.83,37.56,1497.0
Szabolcs-Szatmár-Bereg Vármegyei,505378718,237051.25,10.61,540.48
MASTERCLEAN KFT.,505378593,3802.88,114.571,114.571
Debreceni Egyetem Kenézy Gyula Egye,506039282,391510.73,9.0,1386.0
UNIVER PRODUCT ZRT.,505377967,601542.3,99.5,12746.4
EUROMEDIC TRADING KFT.,505377760,78212.2,17.71,174.78500000000003
RAUCH HUNGÁRIA KFT.,505377246,438097.25,532.6,5673.59
SEMMELWEIS EGYETEM SZOLGÁLTATÁSI IG,505379378,2503.59,12.54,12.54
DELIREST Magyarország Kft.,507529939,40297.4,16.12,174.95000000000002
DELIREST Magyarország Kft.,507171407,56726.55,6.4,108.13
PÉCSI TUDOMÁNYEGYETEM,505377144,33058.99,10.032,31.92
SZAKÁLY KFT.,505378775,54639.96,23.0,167.91
DREHER SÖRGYÁRAK ZRT.,505377681,136832.59,0.032,1.1
Ízek Gyöngye Vendéglátás és Szolgál,505420618,17360.8,38.1,45.8
WELL PACK HUNGÁRIA KFT.,505379457,128479.0,1207.5,2469.9
ROSENGARTEN KFT.,505377750,43481.35,36.72,111.54
Szabolcs-Szatmár-Bereg Vármegyei,505378720,136264.21,10.64,148.57
KITAX KFT.,505379477,373834.71,5.96,1993.572
Gyirmót Sport & Wellness Hotel,507208855,96519.37,3.28,256.551
BONDUELLE CENTRAL EUROPE,505377283,4340.2,21.845,21.845
DELIREST Magyarország Kft.,505377657,84373.91,137.25,578.544
FRESH CORNER RESTAURANTS KFT.,505378439,15930.5,144.208,220.424
BEST CLEAN BEST KFT.,505378629,47388.67,31.32,756.3
PLAZMASZOLGÁLAT KFT.,505378489,73314.11,14.39,80.4
AUCHAN MAGYARORSZÁG KFT.,505378346,99277.33,1.24,634.45
Békés Vármegyei Központi Kórház,505378987,103215.31,38.1,218.55
Szolnoki MÁV Kórház és Rendelőintéz,505377524,47393.87,14.2,143.0
Kiskunhalasi Semmelweis Kórház,505377298,212921.54,9.58,544.7
Budapesti Uzsoki Utcai Kórház,505377119,26991.15,28.4,147.796
Budapesti Bajcsy-Zsilinszky Kórház,505840185,169819.27,0.03,417.43399999999997
FRESH CORNER RESTAURANTS KFT.,505378441,3159.57,76.656,76.656
XXXLUTZ Lakberendezési Kft.,507326249,91129.08,0.13,69.47
DELIREST Magyarország Kft.,505377614,83137.76,31.92,190.43
B.BRAUN MEDICAL KFT.,505378763,65825.34,25.4,267.96
P.DUSSMANN KFT.,507390251,94652.82,23.25,245.798
RICHTER GEDEON RT,505377709,77754.6,4818.0,4818.0
Hotel Eger & Park,507135151,205568.33,21.9,823.6
VASI KORALL KFT.,505378542,33471.35,87.6,175.2
Magyarországi Református Egyház,505377273,152712.48,1.0,92.36
AUCHAN MAGYARORSZÁG KFT.,505378350,407727.28,0.774,700.774
PÁPAI HÚS KFT.,505377969,309990.0,0.021,0.961
AFC Karima Kft. - Nestlé,506946645,293880.28,0.81,196.717
P.DUSSMANN KFT.,505377442,32302.99,6.4,46.217
P.DUSSMANN KFT.,505377353,84387.81,3.05,108.334
P.DUSSMANN KFT.,505377423,127232.59,11.12,230.65
P.DUSSMANN KFT.,505977507,21701.0,10.71,39.5
P.DUSSMANN KFT.,505377354,102502.65,56.548,169.888
P.DUSSMANN KFT.,505377333,42016.72,12.9,67.434
P.DUSSMANN KFT.,506855428,35729.59,13.13,40.167
P.DUSSMANN KFT.,505377360,122239.57,42.411,385.638
P.DUSSMANN KFT.,505377342,17864.8,20.944,26.917
P.DUSSMANN KFT.,505377458,81475.89,3.05,138.29
P.DUSSMANN KFT.,505377464,50238.16,28.274,73.834
P.DUSSMANN KFT.,505377425,83662.52,13.36,177.474
P.DUSSMANN KFT.,505377343,49126.81,21.58,57.97
Maragoni Élelmiszeripari Zrt.,505379417,18063.14,188.3,421.3
FRESENIUS MEDICAL CARE MAGYARORSZÁG,505377539,5724.82,91.27,91.27
DELIREST Magyarország Kft.,505377652,235238.84,6.4,606.7479999999999
DOME FACILITY SERVICES KFT.,507125410,87394.68,40.17,171.01999999999998
MARNEVALL ZRT.,505378321,61484.96,17.84,542.9
DOME FACILITY SERVICES KFT.,507125462,9036.39,126.4,126.4
PRIZMA-Food Szolgáltató Korlátolt F,505379509,26840.92,233.099,709.46
SZILVÁSHÚS KFT.,505379024,32127.36,25.9,386.5
Néprajzi Múzeum,507276660,54585.28,10.97,262.466
PRIZMA-Food Szolgáltató Korlátolt F,505379503,37065.5,23.0,565.255
HOLSTEIN GENETIKA KFT.,505378377,298715.59,1.616,5330.639999999999
PRIZMA-JUNIOR ZRT.,505378815,111964.66,10.64,215.09
Heim Pál Országos Gyermekgyógyászat,505377173,46364.88,1.52,830.5
"ORSZÁGOS MENTÁLIS, IDEGGYÓGYÁSZATI",505758276,5663.16,12.236,79.8
MEDITECHNIK ORVOSI MÜSZERFORG. ÉS J,505377725,7375.78,91.0,91.0
DELIREST Magyarország Kft.,505948623,26529.52,6.4,133.69
HALKER KFT,505379276,16995.51,775.8,775.8
Szent Damján Görögkatolikus Kórház,505377275,205798.27,3.5,1305.12
American International School Budap,507529767,16930.48,12.39,184.284
# DELIREST Magyarország Kft.,505377604,27411.18,115.366,176.516
TOTAL CLEAN 2001 KFT.,505378401,107744.92,8.112,548.1
THERMAL HOTEL VISEGRÁD ZRT,505378012,84537.32,0.37,1086.1480000000001
Hortobágy-Faluvéghalmi Kft.,506262593,40074.85,5.23,286.8
GYULAHÚS KFT.,505378710,110023.5,44.6,339.224
METRO KERESKEDELMI KFT.,505379087,63414.8,5.15,171.09
POZITRON DIAGNOSZTIKA KFT,505378327,9478.04,15.35,161.95
Debreceni Egyetem Klinikai Központ,505377178,135010.93,37.8,559.55
DELIREST Magyarország Kft.,505377596,12690.6,28.28,286.8
DELIREST Magyarország Kft.,505377598,52008.74,42.56,321.36
PRIZMA-JUNIOR ZRT.,507030956,135970.67,0.74,412.04
DELIREST Magyarország Kft.,505377595,128254.4,3.0,266.018
ALPESI FOGÁSZATI SZERVÍZ ÉS KERESKE,505378945,0.0,99999.0,0.0
LEADEC KFT.,505378683,353307.89,40.4,1932.21
SIGFRID ÉS FIAI KFT.,505379199,19132.43,71.7,880.3
VOLF JÓZSEF VÁLLALKOZÓ,505377954,11548.98,12.39,182.85
MATERNITY MAGÁNKLINIKA KFT.,505378530,23095.61,1.25,364.01
FRESH CORNER RESTAURANTS KFT.,505378434,55462.3,45.335,144.549
PARTNER IN PET FOOD HUNGÁRIA KFT,505378500,133879.52,458.0,697.0
METRO KERESKEDELMI KFT.,505379088,43359.01,11.5,289.3
GIVAUDAN HUNGARY KFT.,505378643,1702194.7,9.658,26708.496000000003
PRIZMA-Food Szolgáltató Korlátolt F,507037433,113376.83,240.3,711.15
FRESH CORNER RESTAURANTS KFT.,505378440,102280.43,0.43,173.78
DELIREST Magyarország Kft.,505377584,126142.77,9.58,166.396
PHOENIX PHARMA  ZRT.,505377286,12176.62,72.8,301.52
AUCHAN MAGYARORSZÁG KFT.,505378364,2503.59,22.24,22.24
Kazincbarcikai Kórház,505377680,135773.21,6.052,130.75
PRIZMA-JUNIOR ZRT.,505378812,37021.57,115.51,128.319
INTERBOS KFT.,505378458,217845.88,151.2,1595.85
WESTHIGIÉNIA KFT.,505378758,415821.75,0.432,837.658
ORSZÁGOS VÉRELLÁTÓ SZOLGÁLAT,505377922,5024.18,8.0,8.0
Pick Szeged Zrt. Központi Telep,505377262,318553.42,0.001,137.0
Andras Székely,505376025,338326.09,0.033,27.248
PLAZMASZOLGÁLAT KFT.,505378488,190892.65,0.2,41.1
COLOPLAST HUNGARY KFT.,505378396,5724.82,72.58,72.58
EGAL-TEAM FACILITY KFT.,505379480,11420.64,108.99,160.23
PRIZMA-JUNIOR ZRT.,505378813,236836.49,0.37,643.0999999999999
SEMMELWEIS EGYETEM,505377218,2503.59,8.664,8.664
# P.DUSSMANN KFT.,505377431,139736.67,11.12,932.4
P.DUSSMANN KFT,507261225,39969.12,26.5,88.884
# P.DUSSMANN KFT.,505377397,44768.98,26.22,96.462
P.DUSSMANN KFT.,505377432,25120.91,10.76,41.548
P.DUSSMANN KFT.,505377364,21696.68,6.454,87.13000000000001
# P.DUSSMANN KFT.,505377398,46630.59,13.11,110.50999999999999
# P.DUSSMANN KFT.,505377459,29920.76,10.76,65.21600000000001
P.DUSSMANN KFT.,505377389,11193.34,266.21999999999997,266.21999999999997
P.DUSSMANN KFT.,505869257,18837.07,20.88,57.17
P.DUSSMANN KFT.,507261347,6962.45,90.2,121.428
P.DUSSMANN KFT.,507088675,23844.25,11.12,88.45400000000001
P.DUSSMANN KFT.,505377395,5509.83,21.88,21.88
P.DUSSMANN KFT.,507302111,168087.81,21.88,611.18
P.DUSSMANN KFT.,507440305,14485.88,13.13,91.592
P.DUSSMANN KFT.,505377391,43401.99,10.38,49.4
P.DUSSMANN KFT.,507234697,96212.09,10.75,78.0
P.DUSSMANN KFT.,505377400,13020.6,21.12,26.15
P.DUSSMANN KFT.,505377382,12847.94,6.4,26.268
P.DUSSMANN KFT.,505377433,2503.59,22.24,22.24
XVI. KERÜLET KERTVÁROSI E,505378470,7510.76,14.2,35.5
SMH TRADE KFT.,507255519,47783.35,275.33,709.27
Gnocco Promenade Garden Irodaház,507542904,4509.86,210.091,210.091
Szent Margit Rendelőintézet,505378015,17632.78,12.54,133.14000000000001
TEVA GYÓGYSZERGYÁR ZRT,505377168,346629.06,83.6,5375.0
PRIZMA-JUNIOR ZRT.,507005126,84039.62,38.4,388.6
GRAND HOTEL SAVOY,507270441,179881.57,0.43799999999999994,1181.095
DR. VASS LÁSZLÓ EÜ-I INTÉ,505377942,7510.76,18.2,32.4
P.DUSSMANN KFT.,505377444,46649.24,12.0,92.09
Tiszaág Integrált Szociális Intézmé,505377476,95748.45,20.9,369.12
Sáhó-Á Kft.,505465891,73691.88,238.8,1061.3
LEADEC KFT.,507244078,75567.49,15.34,1436.18
REALTRADE KFT.,505378657,65038.95,13.941,97.9
Zoltan Brunecker,505369968,99711.14,0.51,37.692
B.BRAUN AVITUM HUNGARY ZRT.,505377319,2503.59,25.34,25.34
Prizma-Junior Zrt. 67-es üzem,505819987,49686.77,11.774000000000001,694.19
P.DUSSMANN KFT.,507529985,43208.31,23.67,381.834
Hajdúhús 2000 Kft.,507194693,52593.21,3.55,572.5
ECO-MEAT KFT.,505378952,9255.39,103.28,103.28
Pharmamagist Kft.,505379332,5007.18,11.38,43.65
DA VINCI KFT.,505379400,56303.62,34.14,119.16
Rampart Gasztronómia Kft.,507049596,53762.64,95.11,362.3
Lumniczer Sándor Kórház-Rendelőinté,507548301,5024.18,14.2,14.2
DELIREST Magyarország Kft.,505377619,37661.48,21.6,149.16
BUDAVÁRI ÖNKORMÁNYZAT,505377722,10014.35,6.97,34.85
KOMLÓI EGÉSZSÉGCENTRUM,505377239,58465.89,6.62,88.46
Semmelweis Egyetem Arc- Állcsont-,505377204,3159.57,72.84,72.84
Mary-Ker Pasta Kft. - Zala-Clean,506944081,41501.7,149.4,597.6
Parma Produkt Kft.,506115786,8822.72,44.66,66.99
Csongrád-Csanád Megyei Egészségügyi,505377288,4466.2,14.2,14.2
DELIREST Magyarország Kft.,505377616,33829.63,47.25,140.325
Észak-Pesti Centrumkórház-Honvédkór,505806894,5024.18,9.728,9.728
PADDOCK-RING KFT. PANNÓNIA RING ÉTT,505378707,18396.12,104.83,206.61
HAT-AGRO Higigénia Kft.,506104662,205414.66,167.2,10450.0
COLOPLAST HUNGARY KFT.,505378395,25133.91,42.848,42.848
Art Manual Kft.,505876552,5663.16,34.47,62.644
"ORSZÁGOS MENTÁLIS, IDEGGYÓGYÁSZATI",505377165,36534.85,9.728,261.823
Észak-Pesti Centrumkórház-Honvédkór,505377478,24811.22,5.55,781.0
P.DUSSMANN KFT.,506906892,79730.63,31.92,769.568
Rubix Magyarország Kft.,507519583,3896.88,111.65,111.65
Bosch Budapest Innovációs Kampusz/2,505379479,2503.59,26.4,26.4
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377308,27003.82,3.93,91.92
FRESH CORNER RESTAURANTS KFT.,505378435,75290.36,2.7,123.483
PRIZMA-Food Szolgáltató Kft.,507570469,42238.67,18.68,577.2
MVM Dome,507500493,10003.35,12.39,656.792
PRIZMA-JUNIOR ZRT.,505378804,74477.67,138.535,542.78
MASTERCLEAN KFT.,505378590,9466.04,25.5,126.05
PETFOOD SERVICE SOLUTION,505378928,3159.57,56.48,56.48
P.DUSSMANN KFT.,507559361,2503.59,39.39,39.39
MEDI-CONT KFT.,505378421,31442.03,81.0,114.59
SZÁZHALOMBATTAI EGÉSZSÉGÜGYI KÖZALA,505377571,2503.59,14.196,14.196
T+V Kft.,507568768,5509.83,1.25,1.25
MEDI-RADIOPHARMA KFT.,505377974,2569.59,44.66,44.66
Plazmaszolgálat Kft.,506116908,73028.5,13.01,288.337
PLAZMASZOLGÁLAT KFT.,505378484,166595.75,0.192,82.244
DELIREST Magyarország Kft.,505377645,148031.1,21.28,407.816
DELIREST Magyarország Kft.,506434987,45464.62,21.435,98.32
NOVOTEL CITY HOTEL,505822088,2503.59,25.9,25.9
Plazmaszolgálat Kft.,506206368,45802.6,8.312,63.232
DELIREST Magyarország Kft.,505377617,37794.48,17.21,84.52
Testnevelési Egyetem GyakorlóSporti,507570496,4509.86,233.43,233.43
TISSUE KFT.,505379237,3802.88,108.3,108.3
HERENDI PORCELÁNMANUFAKTÚRA ZRT.,505377755,7403.78,104.55,104.55
KORAX GÉPGYÁR KFT.,505378672,209004.26,0.084,7.622
PRIZMA-JUNIOR ZRT.,507568877,111803.81,10.97,550.62
Országos Onkológiai Intézet Műszaki,505484119,6319.13,66.8,88.0
SÜNI ÓVODÁK,505378330,6306.47,25.9,103.6
Budapesti Péterfy Sándor Utcai Kórh,505377302,14485.88,22.2,91.2
Mogyi Kft.,507276656,14756.25,545.09,545.09
Semmelweis Egyetem,505413082,14568.21,67.0,114.1
FAKULTÁS FM,507257492,21401.34,109.96,126.92
PRIZMA-JUNIOR ZRT.,505378801,57043.88,5.55,508.59
Bold-Agro Kft. - Feldolgozó Üzem,506087264,48128.35,218.6,656.46
LOGOBOX KFT.,505378702,22770.95,11.59,175.56
Wáberer Medical Center Kft.,505975685,28195.45,7.0,62.24
ZEPHRON KFT.,505378949,24619.89,42.8,200.1
APCI HÚS KFT.,505378522,5663.16,21.64,58.3
APCI HÚS KFT.,505378521,5007.18,11.379,43.19
APCI HÚS KFT.,505378520,8822.72,11.379,76.69
APCI HÚS KFT.,505378517,5556.82,58.47,58.47
IMOLA Vendégház Kft.,507479144,5811.82,97.27,97.27
PRIZMA-Food Szolgáltató Korlátolt F,507037435,118128.98,6.4,422.67
Zsófia Martinovszky,507365458,2503.59,6.63,6.63
Rita Kubicsek,507009640,5007.18,21.56,42.44
Tunde Czeilinger,507009809,5007.18,36.49,38.57
Edina Balogh,507009830,2503.59,6.63,6.63
P.DUSSMANN KFT.,507476947,93534.78,4.44,330.47999999999996
PÁSZTOR-HÚS KFT.,505378003,196664.81,934.4,1762.2
BIO - FUNGI KFT.,505378315,22326.97,68.7,566.7
SOPRONI ERZSÉBET OKTATÓ KÓRHÁZ,505377117,77747.77,3.2,744.7
Balassagyarmati Dr. Kenessey Albert,505377278,46084.24,27.75,168.3
P.DUSSMANN KFT.,507476945,79385.53,6.4,249.156
Őt-Villgép Kft.,506087268,10048.36,10.0,10.0
Dr. Szántó László Szeretetotthon,507583483,5509.83,5.69,5.69
P.DUSSMANN KFT.,505377338,33469.09,459.015,558.305
KISS ÉS TÁRSAI KFT.,505378605,43167.39,477.2,705.8
Erwin van Wessel,507009801,2503.59,14.93,14.93
Lóránd László,507009725,2503.59,29.86,29.86
Zsófia Faluba,507000127,2503.59,14.93,14.93
Mónika Kapitány,507009984,2503.59,14.93,14.93
Attila Martinez,507365444,5007.18,14.93,19.54
FAPARKETTA BT.,505378468,6318.47,14.14,171.34
Országos Onkológiai Intézet,505377159,51662.71,3.04,210.524
PLAZMASZOLGÁLAT KFT.,505378485,24470.24,14.59,89.428
B.BRAUN AVITUM HUNGARY ZRT.,505377323,7510.76,11.1,16.65
Sole-Mizo Zrt.,507049657,116704.7,21.9,2384.7
CERES SÜTÖIPARI KFT.,505377971,23085.62,6.22,64.155
METRO KERESKEDELMI KFT.,505379093,22445.63,11.23,547.187
Semmelweis Egyetem,505377197,2503.59,12.54,12.54
Anita Benes,507009649,5007.18,14.93,32.21
SEMMELWEIS EGYETEM,505377196,21435.66,1.976,125.152
NAGYATADI KORHÀZ,505412918,76597.38,11.1,104.28
RLP Higiénia Kft.,506185292,77543.89,7.67,325.828
Semmelweis Egyetem,505377186,14524.21,8.208,227.2
DELIREST Magyarország Kft.,505377654,23308.6,2.28,93.62
A-CÉL HUNGARY KFT.,505378972,5724.82,83.64,83.64
A-CÉL HUNGARY KFT.,505378973,23295.93,14.37,102.8
PG-HOLDING ZRT.,505379164,28820.82,195.84,300.08
PG-HOLDING ZRT.,505379159,15800.88,419.87,419.87
PG-HOLDING ZRT.,505379122,104860.04,0.85,548.79
PG-HOLDING ZRT.,505468686,99738.99,2.0,657.79
PG-HOLDING ZRT.,505379133,23040.68,240.9,276.44
PG-HOLDING ZRT.,505379170,24976.21,117.15,259.58
P.DUSSMANN KFT.,506175671,15287.19,91.3,202.044
HENKEL MAGYARORSZÁG OPERATION KFT,505377133,286761.29,249.0,5153.5
Wolt Services Magyarország Kft.,507381414,22039.33,10.062,30.084
DELIREST Magyarország Kft.,505377620,3159.57,56.265,56.265
Országos Mozgásszervi Intézet,506293268,2503.59,47.0,47.0
ORSZÁGOS SPORTEGÉSZSÉGÜGYI INTÉZET,505377473,8166.74,14.2,56.8
P.DUSSMANN KFT.,507116936,140367.33,65.55,437.398
TOLNATEJ ZRT.,505377225,192133.52,53.8,6200.700000000001
P.DUSSMANN KFT.,505377430,36907.89,58.12,117.38
METRO KERESKEDELMI KFT.,505379085,12819.6,71.18,454.558
ALPHA-VET KFT.,505379017,107097.7,7.1,609.893
TÓTH ÉS FIA CUKRÁSZ BT.,505377955,10065.02,10.74,99.13
PRIZMA-Food Szolgáltató Korlátolt F,505379498,16041.5,11.44,373.809
FLAVORCHEM EUROPE KFT.,505379382,74080.69,4.42,1447.69
HírTV Zrt.,505379525,3159.57,54.468,54.468
KEL KFT. - KAY EEU LOGISZTIKA,505378043,5509.83,50.0,50.0
PERO-SAFE KFT.,505379204,4340.2,27.882,27.882
DELIREST Magyarország Kft.,505377628,89817.12,0.94,94.95
DELIREST Magyarország Kft.,507065860,76073.07,7.67,139.52
Gnocco ERSTE BANK-EURÓPA TORONY,507542910,13829.23,1.004,175.131
Medicover Diagnosztikai Központ Zrt,505468826,10014.35,3.93,11.59
B+N REFERENCIA ZRT.,505378694,80398.05,607.24,3393.11
INTEGRÁL ZRT.,505379206,24332.96,242.0,677.2
Vadgazdálkodási Ágazat,505501887,5509.83,40.4,40.4
PLASTINVEST KFT.,505379441,2503.59,22.76,22.76
Budai Szemészeti Központ Kft.,507089922,84884.61,0.03,312.342
FELFÖLDI ÉDESSÉGGYÁRTÓ KFT.,505379077,5611.83,20.9,20.9
PACCOR HUNGARY KFT.,505377768,387487.5,0.335,0.67
ICE'N'GO KFT.,505378929,27089.54,91.6,466.58
Nógrád Vármegyei Szent Lázár Kórház,505377490,84160.52,7.1,782.11
EGAL-TEAM FACILITY KFT.,507533542,111640.15,19.05,408.97
EFEF ÉLELMISZERIPARI ÉS KERESKEDELM,505378538,32721.0,3.05,62.76
MAMAISON Andrássy Hotel,507266671,22103.64,6.4,163.964
Pécsi Tudományegyetem,507602842,5509.83,24.08,24.08
PRIZMA-JUNIOR ZRT.,505378807,46941.52,23.78,360.972
Győr-Moson-Sopron Megyei Kormányhiv,507034926,4340.2,5.55,5.55
Medicover Optika Kft.,507598821,2503.59,8.49,8.49
Ceglédi Toldy Ferenc Kórház,505378726,62140.41,3.5,243.2
Magyar Honvédség Egészségügyi Közpo,505377480,26159.85,11.1,414.99
KERRES SMOKE AIR KFT.,505378462,3159.57,74.7,74.7
PRIZMA-JUNIOR ZRT.,505378810,24767.89,67.05,299.2
Zsolt Vegh,505376136,15850.17,4.666,263.4
TE-DI Trade Kft.,505433348,14658.92,498.0,498.0
Budapesti Jahn Ferenc Dél-pesti Kór,505842592,3814.88,169.66000000000003,169.66000000000003
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377309,2503.59,19.64,19.64
Prestige Magánkórház Kft.,506206706,65253.37,35.55,202.2
CSORBA - II. KFT.,505378334,13512.29,301.56,301.56
Szabolcs-Szatmár-Bereg Vármegyei,505378721,93576.84,9.58,84.55
HIGI - SOP KFT.,505378430,112997.72,35.54,577.83
ZIRCI ERZSÉBET KÓRHÁZ-RENDELÖINTÉZE,505377990,23765.62,5.55,66.0
Országos Mozgásszervi Intézet,507594136,3814.88,176.0,176.0
Oroszlányi Szakorvosi- és Ápolási,505942556,5724.82,66.0,66.0
NAGYKÖRÖS REHABILITÁCIÓS SZAKKÓRHÁZ,505377169,25717.2,51.8,103.6
Pásztói Margit Kórház,506441376,4340.2,22.0,22.0
Keszthelyi Kórház,507538645,6624.13,88.0,88.0
SYDNEY APARTMAN HOTEL 2000 KFT.,505378661,16493.48,9.21,291.132
Membrán Rendszerek Kft.,505468844,19162.77,996.0,996.0
P.DUSSMANN KFT.,505377460,35434.94,21.55,78.03
FRESH CORNER RESTAURANTS KFT.,505378437,21779.34,114.424,135.2
HOLSTEIN GENETIKA KFT.,505378383,85321.31,108.5,3024.6
Naplemente előtt-Szövetség 2005,505379105,2503.59,13.39,13.39
Gróf Esterházy Kórház és Rendelőint,505377577,8261.42,132.0,132.0
Karcagi Kátai Gábor Kórház,505377269,126545.98,18.8,1211.53
Deák Ferenc Kórház,507542589,6624.13,60.5,60.5
